Date: 4/18/2016

From File
Energy
E:\Users\Sean_F\LaN_standard_Region.txt
: 59.00000000
: 65.00000000
: 0.20000000
Delay After Move (s): 0.00000000
Count Time (s): 1.00000000
Scan Number: Average of 4 scans
Bi-directional: No
Stay at End: 1
Description Length: 0

Time of Day	Time (s)	Energy	Channeltron	Counter 0	Counter 2	Counter 3	Counter 4	Counter 5	Counter 6	Izero	TEY_up	TEY_dn	Analog 2	Analog 3	Energy	Beam Current	Main Chamber Pressure	Flow Cell Pressure	Temp A	Temp B	Temp C	Temp D	Gate
20:03:16	0.00000000	398.65046450	4578.33333333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	95743.97028832	54428.09292549	57193.07839434	54483.96094802	398.65051534	223.58133957	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20:03:16	0.00000000	398.70006976	4483.33333333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	95751.42577761	54682.25228425	57427.00111424	54734.37451690	398.70021732	223.54310177	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20:03:16	0.00000000	398.74998319	4504.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	95766.51529840	54629.30178874	57376.74965448	54671.41947214	398.74981021	223.49505475	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20:03:16	0.00000000	398.79983514	4497.66666667	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	95786.77713251	54710.26316931	57425.00468446	54674.07595222	398.79978619	223.44997471	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20:03:16	0.00000000	398.85021750	4546.33333333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	95823.17268875	54448.75240750	57095.76744510	54248.83169051	398.84952742	223.40807359	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20:03:16	0.00000000	398.90002051	4531.33333333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	95862.21391571	54704.87419453	57466.09103959	54755.74547379	398.89980321	223.36738349	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20:03:16	0.00000000	398.94961387	4522.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	95936.48746946	54644.29577965	57404.66712122	54692.04919174	398.94998570	223.31739885	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20:03:16	0.00000000	399.00033028	4400.33333333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	96006.55716604	54755.34430284	57697.31949276	55018.17547353	399.00015890	223.29118037	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20:03:16	0.00000000	399.05091145	4536.66666667	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	96105.97811764	55194.65108244	57792.08750249	55070.08795363	399.05061667	223.24370858	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20:03:16	0.00000000	399.10083868	4492.66666667	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	96195.37365439	54913.92338288	57461.41108633	54635.22407708	399.10017297	223.19317898	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20:03:16	0.00000000	399.14929633	4529.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	96306.15638214	55034.18087274	57675.48318798	54879.08027504	399.15018660	223.16093571	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20:03:16	0.00000000	399.20028589	4560.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	96401.03803367	54741.19142739	57556.75799671	54884.39865432	399.20028473	223.11851991	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20:03:16	0.00000000	399.25062121	4630.33333333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	96540.71754541	54902.22460394	57862.54139864	55193.24423775	399.25015337	223.07613438	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
20:03:16	0.00000000	399.30007932	4538.33333333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	NaN	96643.22781806	55372.48492858	58309.78407823	55634.60590717	399.30008181	223.02645249	0.00000000	0.00000009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
