3.843000000000000114e+02,3.096168720240000317e-05
3.843999999999999773e+02,1.917784949779999997e-04
3.845000000000000000e+02,-3.837490579489999973e-04
3.846000000000000227e+02,-3.553239318770000035e-05
3.846999999999999886e+02,-1.931212828199999868e-04
3.848000000000000114e+02,-1.246577182640000035e-04
3.848999999999999773e+02,-7.848883982760000407e-04
3.850000000000000000e+02,-5.399195816920000475e-04
3.851000000000000227e+02,3.293140607939999730e-04
3.851999999999999886e+02,1.246739347220000003e-04
3.853000000000000114e+02,8.493129311969999779e-05
3.853999999999999773e+02,-3.954725025950000259e-04
3.855000000000000000e+02,-1.964033876579999896e-04
3.856000000000000227e+02,-6.952240985759999662e-05
3.856999999999999886e+02,8.639694439649999846e-05
3.858000000000000114e+02,1.130338130500000066e-04
3.858999999999999773e+02,-2.329295249069999920e-04
3.860000000000000000e+02,-2.269296559800000103e-04
3.861000000000000227e+02,2.702399328820000073e-05
3.861999999999999886e+02,-4.548772093149999730e-04
3.863000000000000114e+02,-3.902619986589999875e-04
3.863999999999999773e+02,-4.616722373459999982e-04
3.865000000000000000e+02,-3.371638400439999888e-04
3.866000000000000227e+02,-1.880625862019999896e-04
3.866999999999999886e+02,4.752799958340000065e-05
3.868000000000000114e+02,-2.497167859540000082e-05
3.868999999999999773e+02,-3.823211982689999873e-04
3.870000000000000000e+02,-1.289659877760000013e-04
3.871000000000000227e+02,-8.039900487899999588e-05
3.871999999999999886e+02,9.429199258859999929e-05
3.873000000000000114e+02,2.678480414959999965e-04
3.873999999999999773e+02,3.358376861519999810e-04
3.875000000000000000e+02,3.340134729460000055e-05
3.876000000000000227e+02,1.880849427060000105e-05
3.876999999999999886e+02,-1.641993730529999948e-04
3.878000000000000114e+02,-5.426027463249999492e-04
3.878999999999999773e+02,-2.126491236340000135e-04
3.880000000000000000e+02,6.426358300149999977e-04
3.881000000000000227e+02,-7.460582565099999725e-05
3.881999999999999886e+02,1.424978452650000032e-04
3.883000000000000114e+02,2.095657184310000106e-04
3.883999999999999773e+02,3.792930240079999867e-06
3.885000000000000000e+02,3.560165986699999818e-04
3.886000000000000227e+02,-6.083030391729999945e-06
3.886999999999999886e+02,-4.253478037649999969e-04
3.888000000000000114e+02,1.282563222150000020e-04
3.888999999999999773e+02,6.788211798889999884e-04
3.890000000000000000e+02,3.375987259450000111e-04
3.891000000000000227e+02,2.107228431470000189e-06
3.891999999999999886e+02,4.392226101320000076e-04
3.893000000000000114e+02,1.763435549410000017e-04
3.893999999999999773e+02,1.555545325769999926e-04
3.895000000000000000e+02,2.446927622669999762e-04
3.896000000000000227e+02,4.272522705709999938e-04
3.896999999999999886e+02,3.974446962180000248e-04
3.898000000000000114e+02,2.989393240490000004e-04
3.898999999999999773e+02,-5.655932655510000030e-04
3.900000000000000000e+02,5.403881616279999824e-04
3.901000000000000227e+02,8.476000780139999937e-04
3.901999999999999886e+02,4.542311239480000115e-04
3.903000000000000114e+02,2.617596917920000129e-04
3.903999999999999773e+02,-2.203529411379999913e-04
3.905000000000000000e+02,5.217956614149999459e-04
3.906000000000000227e+02,4.515454241979999965e-04
3.906999999999999886e+02,4.022681896929999738e-04
3.908000000000000114e+02,6.522186172340000039e-04
3.908999999999999773e+02,-1.819604087840000033e-04
3.910000000000000000e+02,5.081888899030000519e-04
3.911000000000000227e+02,6.808936931629999949e-04
3.911999999999999886e+02,7.963901719089999578e-04
3.913000000000000114e+02,6.006127551240000471e-04
3.913999999999999773e+02,-2.028748590559999968e-04
3.915000000000000000e+02,7.524578069129999550e-04
3.916000000000000227e+02,2.486544852840000047e-04
3.916999999999999886e+02,5.342111481729999506e-04
3.918000000000000114e+02,7.502107051940000524e-04
3.918999999999999773e+02,1.098205668689999958e-03
3.920000000000000000e+02,8.511448016219999753e-04
3.921000000000000227e+02,1.070632073959999981e-03
3.921999999999999886e+02,8.788789284460000236e-04
3.923000000000000114e+02,6.104189294769999741e-04
3.923999999999999773e+02,6.627590023409999677e-04
3.925000000000000000e+02,1.316509947550000047e-03
3.926000000000000227e+02,1.498648445009999981e-03
3.926999999999999886e+02,1.221153440380000040e-03
3.928000000000000114e+02,1.713993821259999920e-03
3.928999999999999773e+02,2.033956478800000040e-03
3.930000000000000000e+02,2.543776939660000180e-03
3.931000000000000227e+02,2.334280965130000000e-03
3.931999999999999886e+02,4.499863708480000141e-03
3.933000000000000114e+02,5.622912347770000173e-03
3.933999999999999773e+02,6.993611045020000153e-03
3.935000000000000000e+02,8.246357330039999836e-03
3.936000000000000227e+02,1.016560367120000058e-02
3.936999999999999886e+02,1.238038061559999965e-02
3.938000000000000114e+02,1.374249970000000071e-02
3.938999999999999773e+02,1.527453379489999985e-02
3.940000000000000000e+02,1.604021978980000110e-02
3.941000000000000227e+02,1.869869297200000072e-02
3.941999999999999886e+02,2.027957828330000101e-02
3.943000000000000114e+02,2.272138318400000051e-02
3.943999999999999773e+02,2.432187029120000052e-02
3.945000000000000000e+02,2.589662931489999931e-02
3.946000000000000227e+02,2.689236635140000026e-02
3.946999999999999886e+02,2.928851950279999852e-02
3.948000000000000114e+02,3.076738748479999896e-02
3.948999999999999773e+02,3.160691980330000012e-02
3.950000000000000000e+02,3.256175145089999778e-02
3.951000000000000227e+02,3.257322183059999793e-02
3.951999999999999886e+02,3.310546716539999879e-02
3.953000000000000114e+02,3.288908939299999695e-02
3.953999999999999773e+02,3.334352913659999890e-02
3.955000000000000000e+02,3.347847049719999968e-02
3.956000000000000227e+02,3.330488503379999687e-02
3.956999999999999886e+02,3.248078389299999952e-02
3.958000000000000114e+02,3.306394802570000041e-02
3.958999999999999773e+02,3.219577097640000107e-02
3.960000000000000000e+02,3.138282510399999919e-02
3.961000000000000227e+02,3.075730216539999951e-02
3.961999999999999886e+02,2.993368955259999992e-02
3.963000000000000114e+02,2.886789223550000061e-02
3.963999999999999773e+02,2.860767067959999951e-02
3.965000000000000000e+02,2.768760962260000125e-02
3.966000000000000227e+02,2.747766297720000139e-02
3.966999999999999886e+02,2.709408335090000147e-02
3.968000000000000114e+02,2.869531145559999982e-02
3.968999999999999773e+02,2.831764747370000071e-02
3.970000000000000000e+02,2.881652670790000106e-02
3.971000000000000227e+02,2.879470923410000147e-02
3.971999999999999886e+02,2.972830607139999998e-02
3.973000000000000114e+02,3.042633190579999841e-02
3.973999999999999773e+02,3.083753518099999896e-02
3.975000000000000000e+02,3.174940042330000323e-02
3.976000000000000227e+02,3.278487288459999704e-02
3.976999999999999886e+02,3.343511468899999783e-02
3.978000000000000114e+02,3.375294689479999694e-02
3.978999999999999773e+02,3.425600406530000114e-02
3.980000000000000000e+02,3.433922568540000164e-02
3.981000000000000227e+02,3.473348467739999917e-02
3.981999999999999886e+02,3.488188440520000044e-02
3.983000000000000114e+02,3.533625450010000058e-02
3.983999999999999773e+02,3.622624585880000053e-02
3.985000000000000000e+02,3.680327639369999904e-02
3.986000000000000227e+02,3.766573208730000094e-02
3.986999999999999886e+02,3.876207720620000047e-02
3.988000000000000114e+02,3.974872833220000068e-02
3.988999999999999773e+02,4.077018937190000220e-02
3.990000000000000000e+02,4.177835188020000146e-02
3.991000000000000227e+02,4.262409906660000192e-02
3.991999999999999886e+02,4.286514545939999754e-02
3.993000000000000114e+02,4.324417408029999910e-02
3.993999999999999773e+02,4.318472455979999874e-02
3.995000000000000000e+02,4.276987129640000274e-02
3.996000000000000227e+02,4.216191844569999736e-02
3.996999999999999886e+02,4.133482067549999750e-02
3.998000000000000114e+02,3.919387085460000059e-02
3.998999999999999773e+02,3.995527728230000020e-02
4.000000000000000000e+02,3.870231518739999932e-02
4.001000000000000227e+02,3.779549103899999818e-02
4.001999999999999886e+02,3.722043193010000223e-02
4.003000000000000114e+02,3.670357143510000197e-02
4.003999999999999773e+02,3.646152647780000200e-02
4.005000000000000000e+02,3.588433955479999882e-02
4.006000000000000227e+02,3.541714579699999782e-02
4.006999999999999886e+02,3.526800387710000290e-02
4.008000000000000114e+02,3.470922016729999920e-02
4.008999999999999773e+02,3.382488368460000172e-02
4.010000000000000000e+02,3.503496409449999988e-02
4.011000000000000227e+02,3.497195135199999971e-02
4.011999999999999886e+02,3.454158221240000159e-02
4.013000000000000114e+02,3.436096205039999851e-02
4.013999999999999773e+02,3.442188124719999798e-02
4.015000000000000000e+02,3.460775373799999943e-02
4.016000000000000227e+02,3.420320729210000327e-02
4.016999999999999886e+02,3.403210888750000246e-02
4.018000000000000114e+02,3.417409182759999914e-02
4.018999999999999773e+02,3.388065937740000061e-02
4.020000000000000000e+02,3.382351198249999857e-02
4.021000000000000227e+02,3.295400653629999843e-02
4.021999999999999886e+02,3.351648802909999725e-02
4.023000000000000114e+02,3.319635220770000145e-02
4.023999999999999773e+02,3.224656510980000029e-02
4.025000000000000000e+02,3.252937068759999967e-02
4.026000000000000227e+02,3.205044646690000110e-02
4.026999999999999886e+02,3.190653466880000177e-02
4.028000000000000114e+02,3.144255060259999734e-02
4.028999999999999773e+02,3.090839588209999891e-02
4.030000000000000000e+02,3.046967435170000113e-02
4.031000000000000227e+02,3.025444702660000026e-02
4.031999999999999886e+02,2.940019646539999976e-02
4.033000000000000114e+02,2.915579914979999840e-02
4.033999999999999773e+02,2.940525298739999835e-02
4.035000000000000000e+02,2.926223363640000075e-02
4.036000000000000227e+02,2.913463109620000047e-02
4.036999999999999886e+02,2.886845282610000021e-02
4.038000000000000114e+02,2.898330497320000115e-02
4.038999999999999773e+02,2.927701567430000124e-02
4.040000000000000000e+02,2.946529574070000032e-02
4.041000000000000227e+02,2.977855911179999940e-02
4.041999999999999886e+02,2.939954664569999904e-02
4.043000000000000114e+02,3.008977521279999900e-02
4.043999999999999773e+02,3.136914522249999865e-02
4.045000000000000000e+02,3.154824952480000250e-02
4.046000000000000227e+02,3.233711112109999980e-02
4.046999999999999886e+02,3.261646750890000168e-02
4.048000000000000114e+02,3.301505537379999938e-02
4.048999999999999773e+02,3.355007288479999739e-02
4.050000000000000000e+02,3.431269748839999717e-02
4.051000000000000227e+02,3.472180314730000106e-02
4.051999999999999886e+02,3.496750720510000132e-02
4.053000000000000114e+02,3.437809559410000271e-02
4.053999999999999773e+02,3.549475565630000329e-02
4.055000000000000000e+02,3.590888890340000056e-02
4.056000000000000227e+02,3.576104589140000067e-02
4.056999999999999886e+02,3.566447324750000175e-02
4.058000000000000114e+02,3.600011768389999728e-02
4.058999999999999773e+02,3.459750318689999715e-02
4.060000000000000000e+02,3.606284210849999838e-02
4.061000000000000227e+02,3.566205344110000286e-02
4.061999999999999886e+02,3.543536560430000232e-02
4.063000000000000114e+02,3.516279633339999822e-02
4.063999999999999773e+02,3.476718536310000052e-02
4.065000000000000000e+02,3.423502578019999715e-02
4.066000000000000227e+02,3.426512254260000168e-02
4.066999999999999886e+02,3.323793203880000269e-02
4.068000000000000114e+02,3.322313028099999760e-02
4.068999999999999773e+02,3.307112898649999799e-02
4.070000000000000000e+02,3.267723530279999927e-02
4.071000000000000227e+02,3.171717311290000313e-02
4.071999999999999886e+02,3.159405217700000240e-02
4.073000000000000114e+02,3.089944955069999846e-02
4.073999999999999773e+02,3.027332359610000051e-02
4.075000000000000000e+02,3.003158014359999864e-02
4.076000000000000227e+02,2.921334105169999876e-02
4.076999999999999886e+02,2.774320941399999879e-02
4.078000000000000114e+02,2.872074693509999929e-02
4.078999999999999773e+02,2.797778684129999943e-02
4.080000000000000000e+02,2.730064906330000041e-02
4.081000000000000227e+02,2.712691606489999949e-02
4.081999999999999886e+02,2.617801913200000150e-02
4.083000000000000114e+02,2.595435109899999968e-02
4.083999999999999773e+02,2.571340823070000087e-02
4.085000000000000000e+02,2.516578976149999938e-02
4.086000000000000227e+02,2.496795381809999853e-02
4.086999999999999886e+02,2.366307227620000064e-02
4.088000000000000114e+02,2.396389047749999945e-02
4.088999999999999773e+02,2.437587571989999896e-02
4.090000000000000000e+02,2.379772803849999896e-02
4.091000000000000227e+02,2.375312436529999904e-02
4.091999999999999886e+02,2.311203080930000070e-02
4.093000000000000114e+02,2.342127849249999935e-02
4.093999999999999773e+02,2.302545216620000001e-02
4.095000000000000000e+02,2.297079010470000002e-02
4.096000000000000227e+02,2.290002599529999960e-02
4.096999999999999886e+02,2.290264893910000030e-02
4.098000000000000114e+02,2.134047243720000112e-02
4.098999999999999773e+02,2.314968521049999908e-02
4.100000000000000000e+02,2.296612536549999875e-02
4.101000000000000227e+02,2.296750040649999866e-02
4.101999999999999886e+02,2.286437397240000113e-02
4.103000000000000114e+02,2.319340413099999984e-02
4.103999999999999773e+02,2.315837467650000078e-02
4.105000000000000000e+02,2.304146966139999919e-02
4.106000000000000227e+02,2.226702645229999833e-02
4.106999999999999886e+02,2.385567273170000058e-02
4.108000000000000114e+02,2.387018530819999887e-02
4.108999999999999773e+02,2.411873835870000093e-02
4.110000000000000000e+02,2.426596140040000044e-02
4.111000000000000227e+02,2.436774378440000055e-02
4.111999999999999886e+02,2.392324728760000102e-02
4.113000000000000114e+02,2.599982037360000151e-02
4.113999999999999773e+02,2.623396398550000008e-02
4.115000000000000000e+02,2.711280786119999939e-02
4.116000000000000227e+02,2.875297611540000159e-02
4.116999999999999886e+02,3.159618300289999959e-02
4.118000000000000114e+02,3.436745292429999737e-02
4.118999999999999773e+02,3.676970898029999907e-02
4.120000000000000000e+02,3.654800339929999836e-02
4.121000000000000227e+02,3.405718184039999846e-02
4.121999999999999886e+02,3.287354615210000275e-02
4.123000000000000114e+02,3.317378524910000182e-02
4.123999999999999773e+02,3.374567655869999822e-02
4.125000000000000000e+02,3.461556225959999677e-02
4.126000000000000227e+02,3.592838961550000321e-02
4.126999999999999886e+02,3.821368821510000291e-02
4.128000000000000114e+02,4.079067007719999749e-02
4.128999999999999773e+02,4.409664813470000333e-02
4.130000000000000000e+02,4.884340312789999666e-02
4.131000000000000227e+02,5.423471882610000211e-02
4.131999999999999886e+02,6.265945953960000425e-02
4.133000000000000114e+02,7.432114519650000195e-02
4.133999999999999773e+02,9.298285257150000482e-02
4.135000000000000000e+02,1.228160487339999968e-01
4.136000000000000227e+02,1.721878368789999947e-01
4.136999999999999886e+02,2.576959181519999920e-01
4.138000000000000114e+02,3.926771231899999770e-01
